,ANHEUSER-BUSCH INBEV SA/NV,KONINKLIJKE AHOLD DELHAIZE N,ADIDAS AG,AIR LIQUIDE SA,AIRBUS SE,ALLIANZ SE-REG,ASML HOLDING NV,BASF SE,BAYER AG-REG,BANCO BILBAO VIZCAYA ARGENTA,BAYERISCHE MOTOREN WERKE AG,DANONE,BNP PARIBAS,CRH PLC,AXA SA,DEUTSCHE BOERSE AG,VINCI SA,DEUTSCHE POST AG-REG,DEUTSCHE TELEKOM AG-REG,ESSILORLUXOTTICA,ENEL SPA,ENGIE,ENI SPA,FRESENIUS SE & CO KGAA,SOCIETE GENERALE SA,IBERDROLA SA,ING GROEP NV,INTESA SANPAOLO,INDUSTRIA DE DISENO TEXTIL,KERING,LVMH MOET HENNESSY LOUIS VUI,MUENCHENER RUECKVER AG-REG,NOKIA OYJ,L'OREAL,ORANGE,KONINKLIJKE PHILIPS NV,SAFRAN SA,SANOFI,BANCO SANTANDER SA,SAP SE,SIEMENS AG-REG,SCHNEIDER ELECTRIC SE,TELEFONICA SA,TOTALENERGIES SE,VIVENDI SE,VOLKSWAGEN AG-PREF,EUROSTOXX 50 TR index
31/08/2012,0.040669181,-0.006571811,0.017995785,0.028247787,0.036227259,0.076213864,-0.046270377,0.039167024,-0.003881084,0.140676864,-0.051171042,0.001415273,0.145342547,-0.049383624,0.156783509,0.011479221,0.001158101,0.055016324,0.033571855,-0.02046926,0.126387688,0.076433742,0.046317046,-0.022809672,0.168794883,0.069152157,0.130281865,0.210093528,0.054634666,0.018054532,0.05912004,0.018164229,0.158975247,0.001225604,0.009643233,0.022371248,0.009421938,-0.021362996,0.145462435,0.01059596,0.091465593,0.090809236,0.08810976,0.055843439,0.00841114,0.010070836,0.049840289
28/09/2012,-0.009135066,-0.008440988,0.026203252,0.03099901,-0.186511667,0.060960769,-0.07650399,0.062133289,0.083672988,0.006586644,-0.013004772,-0.033097993,0.070178328,0.069516345,0.00695305,0.052165637,-0.041775189,-0.015890938,0.00946172,0.050151851,0.050384562,-0.070760067,-0.005058973,0.065059889,0.049883706,0.118578964,0.011011526,-0.053584397,0.092975874,-0.038665702,-0.098585804,0.032288529,-0.110643128,-0.015136678,-0.099482821,-0.006838285,0.004665549,0.019984769,0.022040896,0.051527035,0.029035716,-0.082751972,0.03336533,-0.014163831,-0.026619308,0.011040828,0.007941661
31/10/2012,-0.025082426,0.007796158,0.029608494,-0.056506114,0.111293997,0.033158761,0.020689655,-0.026204995,0.005387875,0.070133117,0.079763621,-0.010123285,0.049486035,-0.042666641,0.058236208,-0.030293721,0.030170248,0.006289041,-0.080013717,-0.045560271,0.053784657,0.0175271,0.040542289,-0.025893518,0.109728556,0.130948048,0.108471601,0.04735544,0.018732654,0.136098387,0.071730276,0.020573469,0.033856178,0.020881014,-0.083723156,0.062514089,0.096838355,0.022155577,0.023409432,0.019768342,-0.000899241,0.047334415,-0.020722596,0.005698894,0.040194069,0.124339445,0.021202375
30/11/2012,0.044640692,-0.006822347,0.028757041,0.031978819,-0.055456484,0.044840331,0.358148811,0.077746843,0.035122072,0.013516227,0.109694145,0.028465544,0.106545578,-0.021589147,0.030167809,0.037118519,0.010325889,0.043452557,-0.03845437,0.067576798,0.004826563,-0.023157249,0.026538468,0.009996339,0.133739436,-0.042606481,0.013795194,0.044376995,0.080112404,0.057108141,0.084664649,0.058470166,0.227120626,0.061865538,-0.05382196,0.029550141,0.025899995,0.01238562,0.021601642,0.068336071,0.022698834,0.120348207,-0.006891706,-0.0088876,0.046563572,0.04291727,0.029263338
31/12/2012,-0.024481718,0.038851794,-0.004297599,0.012138585,0.139437808,0.048529504,-0.000839152,0.032657092,0.03364164,0.066832954,0.069507044,0.023167177,-0.008383879,0.088967239,0.056591919,0.06694724,0.059984254,0.040105221,0.014730585,0.023838279,0.076867866,-0.099450006,0.008799172,-0.020017843,0.019241915,0.098168744,0.02185297,0.004609911,0.000949158,-0.017763845,0.028938489,0.036189935,0.14746373,0.005274187,0.02456861,0.001764274,0.044974216,0.039761309,0.031444597,0.010820376,0.036565995,0.014619464,0.009911089,0.029189485,0.026037286,0.03424335,0.024351389
31/01/2013,-0.02798893,0.067585666,0.016635418,-0.00957396,0.173051305,0.005247051,0.152089145,0.04933191,0.010990175,0.066165858,0.016724585,0.022743496,0.085125209,0.039873328,0.021721159,0.048590788,0.043521395,0.041866075,0.053419076,-0.012233068,0.023584301,-0.029856988,0.008179317,0.029274538,0.174135668,-0.020255523,0.054945781,0.155419223,-0.021798592,0.135478723,0.000315298,-0.004779395,-0.015043145,0.042892427,0.002763519,0.156570633,0.03742955,0.006582872,0.036893409,-0.005768403,0.019765792,0.023162155,0.048088319,0.023583249,-0.068445717,0.058091318,0.027988734
28/02/2013,0.12299982,0.016633774,0.01972992,-0.009984581,0.132205362,-0.00616809,-0.014111092,-0.033221321,0.043759111,0.014471872,-0.046527273,0.042124504,-0.067193273,0.050907703,-0.024562084,-0.020022146,-0.05529645,-0.006348732,-0.091326685,0.052736158,-0.136993163,-0.04169155,-0.055705194,0.050084303,-0.116154175,-0.045817599,-0.173312101,-0.17245845,-0.005329708,0.083946222,-0.050053584,0.017361563,-0.036776763,0.047079232,-0.112772485,-0.056064005,0.037407161,0.01001954,-0.059559024,-0.008111073,-0.015087826,0.050267852,-0.063667658,-0.040946608,0.020897091,-0.081801758,-0.02548484
29/03/2013,0.076510067,0.086821385,0.159592159,0.016952416,0.013271494,0.011938924,-0.037604806,-0.053475846,0.060764554,-0.089900267,-0.047944192,0.020492691,-0.071106194,0.056966515,0.007892273,-0.005061371,-0.00860399,0.045965347,0.002328056,0.097406665,-0.081517165,0.037292313,0.004010538,0.022847517,-0.128526573,-0.041426436,-0.100846247,-0.081220657,0.00730355,-0.001728683,0.015196762,0.059548831,-0.090783074,0.079876393,0.063484931,0.062845034,-0.008122803,0.092174161,-0.097911263,0.044277275,0.055389468,-0.032587433,0.048995812,-0.009684079,-0.000308777,-0.07324451,-0.002899951
30/04/2013,-0.042617814,0.040835911,-0.020265249,0.014138227,0.010201619,0.05757246,0.085982411,0.076209699,0.00797687,0.110022123,0.040700454,0.068717835,0.05669437,-0.051972976,0.060030417,0.003282514,0.077229277,0.002515271,0.089189727,-0.015101131,0.153175355,0.130196358,0.035936385,-0.011117116,0.076081016,0.125788966,0.125528048,0.205757111,-0.013055696,-0.025412356,-0.003399137,0.089710535,0.00791719,0.094586302,0.029654712,-0.091615684,0.071705956,0.049830358,0.077428663,-0.035042985,-0.056291941,0.015790207,0.061968332,0.024494641,0.067334174,0.016771217,0.04046439
31/05/2013,-0.015495074,0.045491266,0.077566589,0.060545638,0.123302897,0.109649861,0.138350557,0.060774804,0.04632997,-0.016693317,0.088531557,0.002802255,0.106586208,-0.001532312,0.154214964,0.097734568,0.085749807,0.123584229,0.058794858,0.006439918,-0.006137323,-0.033740468,-0.008199749,-0.028261379,0.135166054,0.020302091,0.160459372,0.095917502,-0.050781128,0.006885217,0.039157812,-0.047414418,0.038531964,-0.020536759,-0.034586931,0.082400594,0.102038061,0.024521116,0.008927243,-0.037802871,0.029126214,0.09426615,-0.048478311,0.008230691,-0.062845154,0.097791954,0.032616399
28/06/2013,-0.038521986,-0.087023714,-0.011293217,-0.045092591,-0.076152644,-0.062630304,-0.056645025,-0.08773064,-0.011585689,-0.110666813,-0.088347947,0.01621448,-0.073910553,-0.046009658,-0.034226665,0.015665169,-0.028718954,-0.023765471,0.014270917,-0.039821535,-0.122429288,-0.044763031,-0.098285076,0.035323103,-0.144524904,-0.028043546,-0.032084773,-0.156268798,-0.010228853,-0.042969956,-0.088935176,-0.022466077,0.07721988,-0.031457263,-0.04858938,-0.043387626,-0.007878869,-0.03502573,-0.115165536,-0.016102407,-0.04851752,-0.091457383,-0.071225327,-0.01193488,-0.040876457,-0.079312127,-0.058398392
31/07/2013,0.058339997,0.083077512,0.007942398,0.05175459,0.093021396,0.044093667,0.115139822,-0.028703395,0.066152132,0.121628903,0.095416667,0.030175946,0.158666626,0.016077724,0.098046563,0.051611198,0.052781611,0.103421233,0.020537842,0.02887197,0.039016115,0.048190006,0.052598976,0.00178479,0.144509243,0.065753242,0.097150691,0.158374497,0.056520004,0.10210667,0.097616738,0.055162342,0.036530114,-0.002370399,0.016652423,0.148721442,0.100061736,0.006907774,0.154935886,-0.017235331,0.093886094,0.073209954,0.088367877,0.069190553,0.103789657,0.148502853,0.065168741
30/08/2013,-0.027634254,-0.026644121,-0.045348722,-0.002705846,-0.028517015,-0.075080817,-0.019084694,-0.007946065,-0.037891281,0.014333643,-0.031253962,-0.051514392,-0.025084668,0.025376183,-0.005430509,-0.002446637,-0.03744712,0.037491116,0.059428508,-0.028656404,-0.000801209,0.039947288,0.040334835,-0.040460637,0.095978385,-0.033250955,0.069658476,0.041368092,-0.000499709,-0.006943283,-0.030044815,-0.075738577,-0.008124128,0.002376031,0.038841196,-0.027845106,-0.048142671,-0.093302067,-0.028031567,0.011577918,-0.026969832,-0.031934405,-0.041062882,0.045261138,-0.044529788,-0.036661969,-0.016625329
30/09/2013,0.045469089,0.062212828,0.002251126,0.034569352,0.080037113,0.071950485,0.10089375,0.072122839,0.037122279,0.157755796,0.114750344,-0.012424493,0.054518694,0.10274622,0.03882159,0.048257302,0.099819799,0.122138494,0.105578003,-0.026808246,0.131881931,0.132319585,0.012034324,0.008557128,0.112183866,0.070532187,0.016556345,0.026975684,0.137291799,-0.030747199,0.098457734,0.047497665,0.660283328,0.005550202,0.207530514,0.018811831,0.08378005,0.031366085,0.128842781,-0.022537934,0.111991658,0.079620455,0.120195926,0.037359036,0.108181333,0.012489708,0.06463613
31/10/2013,0.041043186,0.094886521,0.048633641,-0.025740953,0.074636641,0.06626977,-0.042194216,0.080824442,0.050256832,0.04467112,0.0512098,-0.018332295,0.090799363,0.013879521,0.074454373,-0.002883557,0.099488315,0.016101544,0.08258579,-0.005031275,0.147606063,-0.012387344,0.100296724,0.042582711,0.135488098,0.077535367,0.123574615,0.200641263,0.062337312,0.010255519,-0.026066351,0.065421105,0.146553641,-0.006305339,0.090731866,0.094417931,0.033820413,0.047619133,0.109558413,0.058358186,0.057496517,-0.00735932,0.128148937,0.055252226,0.099388221,0.074318781,0.06118729
29/11/2013,-0.011276301,-0.044222834,0.064703257,0.02293152,0.032601314,0.031876643,-0.014728532,0.025706705,0.072756825,0.019117562,0.01233235,-0.020871901,0.013018363,0.042457344,0.048096875,0.02650905,0.013457606,0.044334852,0.007321671,-0.023893745,0.030154792,-0.02542999,-0.050401988,0.088494216,0.012313921,0.012960849,0.018650171,-0.027869077,-0.021195484,-0.024475224,-0.013199513,0.046135015,0.07001915,-0.023780594,-0.048960195,0.010160615,0.029314481,-0.008912688,0.000607497,0.053405114,0.032058103,0.004190135,-0.041416215,-0.014801974,0,0.043269783,0.007838902
31/12/2013,0.028087501,-0.026119388,0.034851448,0.001949589,0.067930059,0.019554175,-0.012339928,-0.014126505,0.038187916,0.017511701,0.007686225,-0.02168968,0.025338785,-0.01929306,0.047965186,0.057629339,0.00834656,0.018050195,0.063762187,0.000906775,-0.051975217,0.001465234,-0.012424245,0.071002022,-0.002715279,-0.011303368,0.056710986,0.007888991,0.020878828,-0.058820936,-0.044319793,-0.005279347,-0.023492632,0.03694484,-0.032589598,0.011388671,0.052621072,-0.009249382,-0.005656661,0.022314829,0.021504672,0.017493962,-0.022711631,0.01251988,0.024597524,0.045316594,0.008150698
31/01/2014,-0.080380106,-0.052491767,-0.105245158,-0.093385046,-0.057337468,-0.050247806,-0.074367172,0.026328922,-0.039828057,-0.00983093,-0.051632269,-0.063360282,0.014121963,0.041803335,-0.035131271,-0.051661896,0.017708086,-0.031316223,-0.034573053,-0.035585666,0.067430739,-0.041530639,-0.036590855,0.036286605,-0.00331642,0.014327064,-0.02574507,0.120378783,-0.075960635,-0.026938393,-0.003353973,-0.043712004,-0.11597397,-0.044634125,0.019557849,-0.030212368,0.044546342,-0.056017004,0.007170621,-0.090684992,-0.023751542,-0.055362795,-0.033372457,-0.049180287,0.040983105,-0.078864686,-0.028677225
28/02/2014,0.068963193,0.093005156,0.018216017,0.070385677,0.014825937,0.047655286,0.001109727,0.048912563,0.051180014,0.015236678,0.041820998,0.04438297,0.034986888,0.12509679,-0.028717186,0.041159006,0.114588929,0.059990277,0.024580437,0.015162085,0.097985542,0.134573761,0.037387544,-0.026373207,0.149595337,0.05243326,0.074183434,0.117425069,-0.057813443,0.00370727,0.020385711,0.035912046,0.08551259,0.006149039,-0.011660448,-0.018577436,-0.033168752,0.034752572,0.024338131,0.032834058,0.029794287,0.081148468,-0.0288481,0.110769239,0.038870399,0.00505251,0.045085605
31/03/2014,0.00197535,0.075065744,-0.069426745,-0.014434719,-0.026222084,-0.053970758,0.066294905,-0.032843767,-0.045868605,-0.012119719,0.088124481,0.002930816,-0.058358548,-0.03878093,-0.003960345,-0.028090021,-0.004064157,-0.008828655,-0.045954666,-0.032514028,0.104301283,0.068315539,0.041762284,0.008898655,-0.075865566,0.053767718,-0.027904044,0.09526069,0.04410586,-0.003693577,-0.021500603,-0.000314191,-0.034909583,-0.024848865,0.182045927,0.005718874,-0.014115944,0.004646688,0.054065953,0.004105752,0.009713147,-0.00617763,0.033752878,0.025008619,-0.023894998,-0.004762702,0.00496988
30/04/2014,0.030746322,-0.013709714,-0.020498721,0.048616667,-0.048085517,0.01752298,-0.10695987,0.034082574,0.039924779,0.014568736,-0.015717159,0.035651179,-0.033577186,0.035404536,-0.00477131,-0.086206477,0.030863503,0.006130995,0.030262302,0.053142224,-0.008274744,-0.051108702,0.027456228,-0.035668845,0.002124533,-0.008076854,-0.003897814,0,-0.006887398,0.076649013,0.088669951,0.049494484,0.000926854,0.05715002,0.089085866,-0.095274949,-0.036687118,0.030919335,0.057571691,-0.012252289,-0.02763595,0.049728245,0.050939108,0.081512574,-0.043525267,0.031897685,0.015261083
30/05/2014,0.045659406,-0.041353627,0.043394386,0.061410431,0.078186236,0.039880988,0.059404176,0.04609939,0.060999278,0.063201617,0.051896431,0.056825021,-0.02308255,-0.039693387,0.007558044,0.102599289,-0.000736751,0.032330758,0.060514245,0.011861106,0.019149826,0.127099786,0.029337593,0.010465818,-0.034343876,0.048465121,0.003913066,0.021762952,-0.004063572,0.031795009,0.029590379,0.02168223,0.098243111,0.032256824,0.050537785,0.039785091,0.04094575,0.042013968,0.049814829,-0.014607173,0.025897401,0.050768925,0.054109264,0,-0.005167228,0.026248036,0.026992839
30/06/2014,0.04210895,0.028510247,-0.060577103,0.015069005,-0.069758364,-0.021707805,0.080202272,0.006626296,-0.027800322,-0.010102002,0.005754098,-0.007139698,-0.035526373,-0.066734374,-0.036167682,0.012143548,0.005524891,-0.029402593,0.038530217,0.005060984,0.055640647,-0.018550903,0.069020207,-0.005023791,-0.094877539,0.057582821,-0.001459248,-0.082179823,0.055399402,-0.012005374,-0.035274388,-0.004305324,-0.005867943,-0.016794775,-0.021282125,0.0002165,-0.039569879,-0.0109641,0.014086071,0.004261065,-0.010363268,-0.004777787,0.017059024,0.037404085,-0.020198024,-0.016411768,-0.003101796
31/07/2014,-0.034796329,-0.047777528,-0.19683333,-0.036308135,-0.11401756,0.026295712,0.040440108,-0.086908676,-0.041008188,-0.000939943,-0.035410996,-0.002765169,-0.000907988,-0.067233466,-0.015184623,-0.043049006,-0.054578194,-0.090673337,-0.054294666,-0.057842875,0.002349101,-0.042527727,-0.046046486,0.027559055,-0.018298685,0.023348869,-0.050200047,-0.011521739,-0.027804124,-0.001272153,-0.086615117,-0.019146146,0.072332378,0.004369873,0.019522242,-0.004098183,-0.081982264,0.013406128,0.009730584,0.043625063,-0.041991079,-0.080435876,-0.024761266,-0.088859898,0.05036083,-0.089936977,-0.033766578
29/08/2014,0.04407924,-0.004214419,-0.039895374,0.023363739,0.07945174,0.039230567,0.028971627,0.008370585,0.031639424,-0.000975889,-0.008288483,-0.017562633,0.037979924,0.016321609,0.096570073,-0.002395239,-0.036226778,0.036216339,-0.059916771,0.106207,-0.055815476,-0.026234169,-0.004197627,-0.004567396,0.026627492,0.003415801,0.07388792,0.015257313,0.008921597,0.008125796,0.026775167,-0.039043651,0.078408739,-0.003162547,-0.019572537,0.004764182,0.136461802,0.062070149,0.005697765,0.005769176,0.031816096,0.017398825,-0.011465839,0.043668771,0.054609796,-0.021197565,0.01859065
30/09/2014,0.042227554,-0.013843598,0.038742795,-0.006890912,0.064414709,-0.011167412,0.082538297,-0.072290553,0.086723699,0.045853099,-0.040400082,-0.002634517,0.022187221,0.030145622,0.035013271,-0.014405942,-0.075276252,0.020288373,0.054495444,0.077057311,0.04371116,0.059483909,0.024496584,0.055625625,0.048373235,0.015217621,0.08074376,0.062711543,-0.007935312,-0.009933775,-0.025373897,0.025886056,0.056295034,-0.002384166,0.033418838,0.0894788,0.029968914,0.072574868,0.002766865,-0.035469775,-0.01017322,-0.054726079,0.015324373,0.037929108,-0.034106948,-0.037753219,0.018040131
31/10/2014,-0.000115559,0.040561848,-0.020250124,-0.003313038,-0.044560185,-0.012855937,0.007997994,-0.032910661,0.022995371,-0.067327375,0.003524691,0.023018381,-0.045316544,-0.024295527,-0.056383367,0.02211508,-0.011520167,-0.013177055,0.001671014,0.013341999,-0.031406014,0.001516758,-0.099099226,0.047317897,-0.049604946,-0.005112031,0.008843978,-0.028256937,0.024684993,-0.035689139,0.05167552,0.001913618,-0.014064948,-0.004773405,0.0680397,-0.117752017,-0.017127449,-0.177534282,-0.056134211,-0.050084852,-0.047254902,0.034210809,-0.02121622,-0.078329304,0.018570129,0.034367808,-0.033884863
28/11/2014,0.084278653,0.064840593,0.111106415,0.051428317,0.029307269,0.092736128,0.068976241,0.039440008,0.066104218,-0.030307028,0.077713194,0.046662228,0.028320517,0.075270624,0.054592134,0.077794881,-0.022991972,0.066257045,0.139764821,0.024972008,-0.046686706,0.023766785,-0.054706309,0.061997207,0.038396763,0.054065352,0.032425929,0.059861555,0.056155612,0.078902934,0.067656045,0.056107147,0.004510935,0.096726446,0.114040245,0.088155601,0.030298186,0.057019004,0.031441606,0.044989203,0.058388214,0.04325711,0.103427187,-0.051243327,0.051607019,0.089091604,0.045443603
31/12/2014,-0.006354334,0.038721123,-0.10666599,0.016303989,-0.15603699,-0.007945416,0.053803124,-0.042875785,-0.065729448,-0.081561599,-0.023716291,-0.040529032,-0.044607487,0.047369879,-0.010817071,0.00799309,0.046808444,0.012341758,-0.032843067,0.026356673,-0.047420201,-0.019431323,-0.097073513,-0.009964255,-0.122837401,-0.038204772,-0.0806458,-0.022587269,0.012386932,-0.039717452,0.024413036,0.000601586,-0.019431181,0.01530361,0.012516896,-0.004326581,-0.003954257,-0.028256406,-0.034900128,0.027873995,-0.014818716,-0.076067217,-0.074532585,-0.040258239,0.010253955,-0.002969205,-0.030769027
30/01/2015,0.151721691,0.086748747,0.061957957,0.088964781,0.141475482,0.065889235,0.042237857,0.137667987,0.133186787,-0.032339732,0.151833914,0.094031778,-0.050446876,0.071102248,0.085913676,0.148767696,0.02922473,0.063780198,0.153587775,0.068946832,0.083875906,0.015182341,0.026876704,0.176073333,0.024149644,0.094873205,0.026778737,0.072668827,0.102508316,0.134563714,0.085062714,0.073905753,0.043439194,0.141783764,0.103886644,0.016354034,0.154926172,0.083795846,-0.127174721,-0.00686992,0.026456462,0.105428301,0.116189762,0.07008464,0.016677994,0.07392465,0.066906518
27/02/2015,0.051799736,0.045525383,0.134663708,0.054464693,0.172246386,0.021859199,0.035697798,0.077360402,0.031239008,0.181582866,0.092843638,0.046331282,0.113629606,0.187662085,0.087989998,0.071584161,0.13193819,0.057702031,0.090615301,0.05430467,0.027953301,0.007604934,0.11946146,0.008287337,0.152922215,-0.003428742,0.200989998,0.148564147,0.074614604,0.014480938,0.142181589,0.042134656,0.049668046,0.020116622,0.043533241,0.090651211,0.062680075,0.069512438,0.096138721,0.086067543,0.073333707,0.074328163,0.044345326,0.060109793,0.037074827,0.137166055,0.074055918
31/03/2015,0.000878711,0.094542163,0.06134926,0.014394326,0.09235421,0.08188546,-0.018837593,0.080558553,0.059827945,0.06213415,0.030534198,0.004652351,0.086004546,-0.025949684,0.033715618,0.043346699,0.003960313,-0.043878344,0.022795951,0.022499185,0.02283048,-0.073962324,-0.032971829,0.086167729,0.088467074,-0.01719482,0.0217157,0.060996405,0.063913835,-0.001071524,0.001518079,0.082213584,-0.010435688,0.056088637,-0.081902368,-0.012887107,0.033386156,0.04823252,0.074086624,0.074634271,0.00881567,0.005140502,-0.034767569,-0.028169216,0.060048853,0.099110529,0.028204558
30/04/2015,-0.043053051,-0.032747354,-0.003662638,-0.025041509,0.025811291,-0.057150256,0.027458369,-0.03317402,-0.071813974,-0.043368577,-0.088881975,0.030182274,-0.002297578,0.036524981,-0.035813052,-0.023005889,0.052199595,0.015811182,-0.033733004,0.018258388,0.005695794,0.01630071,0.065095939,-0.038867102,-0.00589306,-0.004165632,0.010988474,-0.047382077,-0.040328231,-0.078764893,-0.034633228,-0.091640099,-0.149788729,-0.005254858,-0.015034799,-0.029140417,0.013255212,-0.007941022,-0.015977583,0.005926906,-0.031684018,-0.049620051,0.028657451,0.047757102,0.011649491,-0.066167799,-0.018638784
29/05/2015,0.0239245,0.070232024,-0.005915182,0.026357378,0,-0.021148483,0.052115422,-0.029482971,0.010993886,-0.000776636,-0.02458025,-0.007294497,-0.001075108,0.016126945,0.056382494,0.00973411,-0.013498615,-0.043352542,-0.021166063,0.031473105,0.042966548,0.009336984,-0.013428628,0.092513676,-0.022395132,0.053374199,0.094628279,0.111673476,0.061346407,-0.030897825,0.035399914,-0.039448495,0.126186107,0.025140225,-0.025779892,-0.001910974,-0.012872861,0.008849646,-0.040256222,0.008025503,-0.017735835,0.029024321,-0.027329786,-0.05176797,0.034569756,-0.024133327,-0.001173653
30/06/2015,-0.01781584,-0.092626575,-0.040263117,-0.032822051,-0.043069412,-0.021367983,-0.088940635,-0.063891755,-0.027871788,-0.02235434,-0.025024616,-0.0726054,-0.014199934,-0.007838042,-0.012437235,0.01809918,-0.040680534,-0.045167099,-0.012464744,-0.037336744,-0.049711858,-0.094420561,-0.028676417,-0.006556379,-0.015402964,-0.040344875,-0.011019466,-0.009142272,-0.033322622,0.001244422,-0.03083498,-0.053570798,-0.083521087,-0.069495927,-0.010076074,-0.080022777,-0.056203441,-0.010207578,-0.033934384,-0.071076109,-0.05669654,-0.099592618,-0.010091453,-0.039227974,0.016581174,-0.058823207,-0.039298473
31/07/2015,0.0079062,0.078869442,0.084768521,0.04495367,0.109966144,0.06728568,-0.022224239,-0.003425183,0.069695287,0.056950122,-0.070073462,0.063804878,0.095290559,0.062992765,0.060539381,0.112864938,0.12567432,0.050177361,0.064738038,0.089719585,0.054622621,0.05078193,0.002513057,0.091740692,0.06997766,0.088745295,0.045916592,0.076876234,0.069285408,0.096472807,0.086249407,0.052201023,0.05583153,0.064685785,0.081462447,0.109334053,0.132752026,0.110267755,0.003193307,0.042496258,0.078470344,0.026804019,0.093332458,0.034541769,0.057895924,-0.123076654,0.052161911
31/08/2015,-0.100507977,-0.028137911,-0.10406329,-0.09869238,-0.10077365,-0.045941668,-0.098852317,-0.085678886,-0.099407291,-0.103210777,-0.099455381,-0.102123479,-0.051255534,-0.008358324,-0.063540941,-0.034376542,-0.016951704,-0.107745259,-0.073262186,-0.087478306,-0.062995262,-0.08578672,-0.083333557,0.003507161,-0.030022415,-0.057442532,-0.104649476,-0.070805559,-0.046030948,-0.130120388,-0.129163211,-0.020921823,-0.132198008,-0.103607057,-0.056578102,-0.094609086,0.011037383,-0.100031118,-0.124196611,-0.080752761,-0.092153459,-0.114168575,-0.096842943,-0.094730592,-0.078959902,-0.070723378,-0.09125035
30/09/2015,-0.026060639,-0.011637397,0.079279647,-0.01123096,-0.089172382,-0.014057173,-0.043099157,-0.048737167,-0.053738481,-0.08265994,-0.036482527,0.018594264,-0.067709488,-0.113351109,-0.03737644,-0.034586503,-0.012193632,0.008960874,0.041985683,0.023496121,-0.006969227,-0.096655954,-0.012986632,-0.048382177,-0.082959066,-0.017835541,-0.072919,-0.03011526,0.006387946,-0.044214783,0.023859649,0.018009169,0.094085038,0.015385009,-0.040455552,-0.081806823,-0.033324101,-0.037200508,-0.131136662,-0.034005142,-0.09631907,-0.112195693,-0.139794104,0.000676206,-0.041506201,-0.42330433,-0.050825995
30/10/2015,0.145170591,0.063755339,0.132485863,0.115949444,0.197505426,0.136183095,0.082529148,0.090903238,0.060284919,0.045149669,0.178490636,0.123893429,0.05337419,0.057873128,0.124335214,0.087241618,0.082349304,0.092636128,0.07049195,0.098255417,0.052158947,0.142540606,0.057651032,0.112501502,0.061731218,0.09247884,0.046242804,0.00380286,0.139493524,0.154435617,0.114315089,0.088456445,0.108926744,0.070947599,0.186020639,0.168449766,0.026894441,0.08198808,0.085731287,0.240376635,0.14460549,0.101378636,0.110801478,0.098134224,0.037151852,0.118158263,0.103435751
30/11/2015,0.137866644,0.111770718,0.123110342,-0.020355993,0.08017664,0.05208571,0.033802257,0.051118423,0.040791021,0.002036899,0.106465165,0.046049172,0.01538136,0.120273403,0.052827885,-0.030571458,0.012364215,0.021972529,0.026479533,0.033026412,-0.005246341,0.033530022,0.037686317,0.041054944,0.067832881,0.020626007,-0.018132513,0.025250038,0.006360744,-0.029646522,-0.06396907,0.050963268,0.009604313,0.009334746,0.02026824,0.052460589,0.011142416,-0.081328321,0.013333442,0.037701892,0.072573881,0.089325477,-0.001086971,0.06467285,-0.090577375,0.203566756,0.026939015
31/12/2015,-0.061911874,-0.054152413,-0.018334894,-0.102597753,-0.094097148,-0.024453985,-0.0562501,-0.09727184,-0.083134767,-0.142182349,-0.054889971,-0.061058645,-0.069149647,-0.041292236,-0.01483864,0.002462575,-0.039311181,-0.061799545,-0.043845819,-0.068797861,-0.067565265,-0.010005299,-0.10505787,-0.050655535,-0.057768464,-0.012214724,-0.041938099,-0.049256351,-0.069583308,-0.034245426,-0.079417977,-0.032501222,-0.035110109,-0.073390043,-0.041267792,-0.089644571,-0.084467311,-0.068499488,-0.118034534,-0.016220483,-0.084169128,-0.124000543,-0.123340022,-0.108870501,-0.003517159,0.016724318,-0.067391041
29/01/2016,0.01267805,0.069318867,0.056388631,-0.081331313,-0.067419437,-0.091104672,0.020227066,-0.136030727,-0.107081582,-0.113813296,-0.214790295,0.018786553,-0.162837791,-0.090638204,-0.097502249,-0.034157024,0.055461814,-0.139674049,-0.040426439,-0.006084168,-0.031853652,-0.099848841,-0.037681484,-0.076254099,-0.173597162,0.004423002,-0.148999394,-0.152218271,-0.047491008,-0.008343473,0.022791006,-0.041725105,0.000759836,0.014487937,0.054570467,0.039686381,-0.058544976,-0.026081574,-0.136686894,-0.002599193,0.019904663,-0.065639181,-0.05442133,-0.008360065,0.008566925,-0.200747486,-0.066661848
29/02/2016,-0.105744657,-0.029051547,0.036635075,0.010081797,0.03389801,-0.076690613,0.004752591,-0.015055525,-0.067407944,-0.006959324,-0.019698392,0.012293047,-0.016581374,-0.023886637,-0.108695544,-0.031039531,0.022428472,-0.01767883,-0.034041419,-0.041102123,-0.016988825,-0.027900367,-0.024849741,-0.000973018,-0.078311551,-0.075066909,0.028314913,-0.105418787,-0.051847832,0.036459246,0.03778664,0.0265763,-0.150764414,-0.009838377,-0.019291318,-0.043273898,-0.039389862,-0.043892725,-0.033724542,-0.044403404,-0.030847138,0.115251569,-0.044841401,0.011119059,0.00543626,0.007481848,-0.032136496
